date,followers,location,Tweets,word_count,char_count,avg_word,hastags,numerics,Tweets_clean,ACTIONS,NOUNS
2018-10-20 02:13:20,273,San Borja,"🌯 🤤 Ashley ❤️ (@ La Burrería in Santiago de Surco, Lima) https://t.co/q49cVKA6Nv",10,64,5.5,0,0,🌯 🤤 ashley ❤️ burrería in santiago surco lima httpstcoq49cvka6nv,burrería,santiago
2018-10-20 02:13:28,323,Callao,@ale_rossg @fernandoruben29 @KeikoFujimori ¿Estos también bailaban y cantaban? https://t.co/0lXmdzw101,7,82,10.857142857142858,0,0,alerossg fernandoruben29 keikofujimori ¿estos bailaban cantaban httpstco0lxmdzw101,"bailaban, fernandoruben29, cantaban",alerossg
2018-10-20 02:13:43,358,Loja,Jajajajaja,1,10,10.0,0,0,jajajajaja,,jajajajaja
2018-10-20 02:13:44,46,San Martin de Porres,@ensustrece 😱😱Corrupción hasta el tuétano,3,31,9.666666666666666,0,0,ensustrece 😱😱corrupción tuétano,😱,corrupción
2018-10-20 02:13:47,260,Cruzeiro do Sul,@Lauoliver12 https://t.co/CEcjGjrmYB,2,30,14.5,0,0,lauoliver12 httpstcocecjgjrmyb,lauoliver12,
2018-10-20 02:13:47,121,Miraflores,"Que cosa dice estimado Bolognesi?

Que... #MulderRCTM https://t.co/bSRMaLCTZi",7,62,8.0,1,0,cosa dice estimado bolognesi que mulderrctm httpstcobsrmalctzi,dice,
2018-10-20 02:13:50,73,Brasil,@NathanKjjkk  nesse momento https://t.co/gtXfsOuGGa,4,44,10.25,0,0,nathankjjkk nesse momento httpstcogtxfsougga,,momento
2018-10-20 02:14:05,1674,Machala,"""Den gracias al Señor, invoquen su nombre;
den a conocer sus obras entre las naciones.
Salmos 105:1
hablar evangeli… https://t.co/YuNULOUm34",14,107,6.714285714285714,0,0,den gracias señor invoquen nombre den conocer obras naciones salmo 1051 hablar evangeli… httpstcoyunuloum34,"invoquen, conocer, hablar, den","señor, naciones"
2018-10-20 02:14:06,24,Ica,"#BUGGIES 
#SANDBOARDING 
#sunset🌅 
#experienciasunicas
@Jhersin091 
paopps 
angiealvaradolemus 
rgaleat
benavente_e… https://t.co/NryOmi05r2",10,121,11.2,4,0,buggy sandboarding sunset🌅 experienciasunicas jhersin091 paopps angiealvaradolemus rgaleat benaventee… httpstconryomi05r2,,"jhersin091, sandboarding, paopps, rgaleat"
2018-10-20 02:14:17,2847,La Molina,Repito xq tenemos q mantener a una estupida periodista con nuestros impuestos?,7,50,6.285714285714286,0,0,repito xq q mantener estupida periodista impuestos,,impuestos
2018-10-20 02:14:21,108,Ecuador,@AndresVergara 😀😀😀😀pobre descerebrado se nota que no conoce o no le importó nada a estos imbéciles que hablan semej… https://t.co/UO1zE0YCQk,10,99,9.0,0,0,andresvergara 😀😀😀😀pobre descerebrado nota conoce importó imbéciles hablan semej… httpstcouo1ze0ycqk,"hablan, importó",andresvergara
2018-10-20 02:14:22,1160,San isidro,"@franpetrozzi “me senti humillado por tener que mostrar mi voto en julio”, por fin, alguien que expresa lo que todo… https://t.co/UBFwnDlrxx",13,102,6.923076923076923,0,0,franpetrozzi “me sent humillado tener mostrar voto julio” fin alguien expresa todo… httpstcoubfwndlrxx,"sent, expresa, mostrar","voto, franpetrozzi"
2018-10-20 02:14:26,323,Callao,@jusllordadi @KeikoFujimori @IuliusAlfonsus Creo que a estos dos no los podrán llamar para otra marcha por un buen… https://t.co/NKTGgrTU4u,10,94,8.5,0,0,jusllordadi keikofujimori iuliusalfonsus creo do podrán llamar marcha buen… httpstconktggrtu4u,"llamar, creo",jusllordadi
2018-10-20 02:14:44,478,Ecuador,@AnderssonBoscan No se si es Canciller de Ecuador o de USA; los tìpicos Cancilleres alfombra de la partidocracia. C… https://t.co/LF6smPlXE1,11,105,8.636363636363637,0,0,anderssonboscan si canciller ecuador usa tìpicos cancilleres alfombra partidocracia c… httpstcolf6smplxe1,"usa, anderssonboscan, alfombra",canciller
2018-10-20 02:14:51,97,Chiclayo,"El peke, lokillo, cada amanecer debo moverlo para ver si no está muerto... Jimpi'z 
#Jimpiz #jimpiztoy… https://t.co/Td4eSlNrbo",13,97,6.538461538461538,2,0,peke lokillo cada amanecer debo moverlo ver si muerto jimpiz jimpiz jimpiztoy… httpstcotd4eslnrbo,httpstcotd4eslnrbo,"jimpiztoy, amanecer, peke"
2018-10-20 02:15:13,247,Lima,"Feels good to be back home 🇵🇪 #peru #larcomar #lima @ Lima, Peru https://t.co/agFso0gRcs",13,76,4.923076923076923,3,0,feel good to be back home 🇵🇪 peru larcomar lima lima peru httpstcoagfso0grcs,"peru, larcomar",good
2018-10-20 02:15:27,206,Santiago de Surco,Daredevil + Turrón = Paz,3,20,6.0,0,0,daredevil turrón paz,,turrón
2018-10-20 02:15:29,463,Lima,"Venezolanos dejando atrás -a punta de ritmo- las arepas, el café y los pie de manzana. Bien alli!!! en Lima, Peru https://t.co/ttnZX5pkUM",15,102,5.866666666666666,0,0,venezolanos dejando atrás a punta ritmo arepas café pie manzana bien alli lima peru httpstcottnzx5pkum,dejando,"punta, arepas"
2018-10-20 02:15:30,117,Lima,"Ame tanto esto ❤️ #22DíasParaVerACaché 💕✨
@calleypocheoffi @Pochosaurus @danielaacallee  @linamcaceres @manugomezor… https://t.co/kOhk42AyST",10,117,10.8,1,0,ame ❤️ 22díasparaveracaché 💕✨ calleypocheoffi pochosaurus danielaacallee linamcaceres manugomezor… httpstcokohk42ayst,"danielaacallee, ame",✨
2018-10-20 02:15:32,145,Peru,"El Fiscal José Domingo Pérez,que investiga@KeikoFujimori .yq'hoy interrogó a Alan García,sufrió esta tarde un atent… https://t.co/CuzA0Yq3jW",12,117,8.833333333333334,0,0,fiscal josé domingo pérezque investigakeikofujimori yqhoy interrogó alan garcíasufrió tarde atent… httpstcocuza0yq3jw,"josé, garcíasufrió","fiscal, investigakeikofujimori"
2018-10-20 02:15:36,107,San isidro,Revivamos estos momentos de 🐚...el hermanito @SolCn  😂😂😂 #HinostrozaCapturado,7,62,8.0,1,0,revivamos momentos 🐚el hermanito solcn 😂😂😂 hinostrozacapturado,revivamos,hermanito
2018-10-20 02:15:45,814,Pisco,"No aguanta iban 
5 a 5
Es empate se tiene de definir 
@Combate_ATV
#ElOrigenDelOrigen",8,60,6.625,1,2,aguanta iban 5 5 empate definir combateatv elorigendelorigen,"iban, definir",empate
2018-10-20 02:15:47,145,Lince,@Miale2596 Ja Jajajaja q triste la copa,6,35,5.0,0,0,miale2596 ja jajajaja q triste copa,jajajaja,copa
2018-10-20 02:15:48,36,Miraflores,"I'm at Luz Verde in Miraflores, Lima w/ @vekomia https://t.co/Ix5qCT35ZO",10,63,5.4,0,0,im at luz verde in miraflores lima w vekomia httpstcoix5qct35zo,,"miraflores, luz, vekomia"
2018-10-20 02:15:52,4124,Peru,"@2018Ntv @franpetrozzi @PFuerzaPopular @canalN_ que fuerte lo que dice Petrozzi , en FP lo presionaban para votar e… https://t.co/N7Ef2FTRsF",12,106,7.916666666666667,0,0,2018ntv franpetrozzi pfuerzapopular canaln fuerte dice petrozzi fp presionaban votar e… httpstcon7ef2ftrsf,"presionaban, dice","franpetrozzi, canaln"
2018-10-20 02:15:54,329,San isidro,Platos deliciosos con espíritu de casa a un precio insuperable. Se vienen los especiales del día en Catalina! en Ca… https://t.co/rKjy36kopJ,12,103,7.666666666666667,0,0,plato deliciosos espíritu casa precio insuperable vienen especiales día catalina ca… httpstcorkjy36kopj,vienen,"plato, precio, espíritu"
2018-10-20 02:15:54,66,San Juan de Lurigancho,@socioperiodismo @franpetrozzi se tenia atado en la votacion Ley Fujimori,7,62,8.0,0,0,socioperiodismo franpetrozzi tenia atado votacion ley fujimori,tenia,votacion
2018-10-20 02:15:56,223,Lima,Maldigo la fiebre que no me deja descansar 🤬,5,31,5.4,0,0,maldigo fiebre deja descansar 🤬,descansar,
2018-10-20 02:15:57,630,Brasile,@smileyadventure @BrownBombBella @accessorybybee omg yes i pushed myself to watch this through the end cause i thin… https://t.co/yLSYKsYsWy,18,132,6.388888888888889,0,0,smileyadventure brownbombbella accessorybybee omg yes i pushed myself to watch this through the end cause i thin… httpstcoylsyksyswy,"pushed, myself, cause","thin, smileyadventure, this"
2018-10-20 02:15:58,1908,Peru,@Renatilio Así es!,3,15,4.333333333333333,0,0,renatilio así e,,renatilio
2018-10-20 02:16:09,657,Cusco,🙊🙊🙊🙊,1,4,4.0,0,0,🙊🙊🙊🙊,,
2018-10-20 02:16:12,165,Cruzeiro do Sul,@GloboNews Quem vai confiar em alguém que em poucos dias muda o plano de governo 3 vezes?,14,77,4.571428571428571,0,1,globonews quem vai confiar em alguém em poucos dia muda plano governo 3 vezes,"quem, confiar","alguém, globonews, vezes"
2018-10-20 02:16:16,107,San isidro,@rmapalacios chavarry deja de joder!!!!,4,31,7.0,0,0,rmapalacios chavarry deja joder,deja,rmapalacios
2018-10-20 02:16:20,206,Santiago de Surco,@BryanAlexander_ @cristian_onil Quien es 😭,3,29,9.0,0,0,bryanalexander cristianonil 😭,bryanalexander,
2018-10-20 02:16:28,814,Pisco,"Gracias sería injusto que le den la Victoria
Vamos COMBATIENTES último punto si se puede 
#ElOrigenDelOrigen",11,87,7.0,1,0,gracias injusto den victoria vamos combatientes último punto si puede elorigendelorigen,"elorigendelorigen, vamos, den","combatientes, gracias"
2018-10-20 02:16:31,190,La victoria,Atención @PoliciaPeru @MininterPeru,3,33,10.333333333333334,0,0,atención policiaperu mininterperu,,atención
2018-10-20 02:16:36,68,Colombia,"Lo Triste De Dar Segundas Oportunidades Es Darte Cuenta Que Te Equivocaste, Una Vez Más!",9,66,6.444444444444445,0,0,triste dar segundas oportunidades darte cuenta equivocaste vez más,"dar, equivocaste",oportunidades
2018-10-20 02:16:39,117,Lima,"Cada ves falta menos para poder tenerlas cerca ❤️ #22DíasParaVerACaché 💕✨
@calleypocheoffi @Pochosaurus… https://t.co/3x94bbbTFs",13,113,7.769230769230769,1,0,cada f falta menos poder tenerlas cerca ❤️ 22díasparaveracaché 💕✨ calleypocheoffi pochosaurus… httpstco3x94bbbtfs,"poder, httpstco3x94bbbtfs","f, ✨"
2018-10-20 02:16:42,73,Brasil,"""Sou pato do Marcos, qua qua qua"" 

VAI FICAR PRA HISTÓRIA TAL FRASE",13,63,3.923076923076923,0,0,sou pato do marcos qua qua qua vai ficar pra história tal frase,ficar,"pra, marcos, frase, pato"
2018-10-20 02:16:43,463,Cusco,"Met this girl from Sweden, she told me her name was Esme... my American ass said, “oh like from twilight?!”☠️",19,97,4.157894736842105,0,0,met this girl from sweden she told her name wa esme my american as said “oh like from twilight”☠️,"esme, like, sweden, american, said","from, told, this"
2018-10-20 02:16:45,335,Miraflores,"Twenty One Pilots😍 (@ Nébula - @nebulaclub80s in Miraflores, Lima w/ @andrewtaype) https://t.co/In7ggGGODx",11,91,7.363636363636363,0,0,twenty one pilots😍 nébula nebulaclub80s in miraflores lima w andrewtaype httpstcoin7ggggodx,nébula,miraflores
2018-10-20 02:16:47,3096,Ecuador,NACI 1-3 UCAT (F): @UCatolicaEC sumó 22 puntos y se confirma entre los 7 equipos candidatos a ganar la segunda etap… https://t.co/TjrGPXdt3a,16,110,5.9375,0,2,naci 13 ucat f ucatolicaec sumó 22 puntos confirma 7 equipos candidatos ganar segunda etap… httpstcotjrgpxdt3a,"sumó, confirma, ganar","equipos, puntos, etap"
2018-10-20 02:16:53,3285,San Borja,@MarthaChavezC Ya sabían que se había fugado el 07/10 después de la votación. Por ello el 09/10 Cancillería le canc… https://t.co/raDS7FG8ho,11,96,7.818181818181818,0,0,marthachavezc sabían fugado 0710 después votación ello 0910 cancillería canc… httpstcorads7fg8ho,sabían,
2018-10-20 02:16:57,1344,San isidro,A darle seguridad a este fiscal @MininterPeru @PoliciaPeru,5,47,8.6,0,0,darle seguridad fiscal mininterperu policiaperu,"darle, mininterperu",seguridad
2018-10-20 02:16:58,231,Piura,ESTAMOS CERCA CARAJO 🇵🇪❤️,3,17,5.0,0,0,cerca carajo 🇵🇪❤️,,carajo
2018-10-20 02:17:02,117,Lima,"PERÚ LAS AMA 🇵🇪 #22DíasParaVerACaché 💕✨
@calleypocheoffi @Pochosaurus @danielaacallee  @linamcaceres @manugomezor… https://t.co/IGlaGxZiaX",11,122,10.181818181818182,1,0,perú ama 🇵🇪 22díasparaveracaché 💕✨ calleypocheoffi pochosaurus danielaacallee linamcaceres manugomezor… httpstcoiglagxziax,"httpstcoiglagxziax, danielaacallee, perú",✨
2018-10-20 02:17:08,3387,San Luis,"#CasoCócteles 
Hola @KeikoFujimori #FelizViernes",4,44,10.25,2,0,casocócteles hola keikofujimori felizviernes,,"felizviernes, hola"
2018-10-20 02:17:12,170,La Molina,@dsalaverryv que esperamos para ver en el pleno el informe de comisión lavajato?????????,7,57,7.285714285714286,0,0,dsalaverryv esperamos ver pleno informe comisión lavajato,ver,"comisión, informe"
2018-10-20 02:17:14,138,Rimac,@ramvich @EnnriqueSol Jajajajaja 20,4,33,7.5,0,1,ramvich ennriquesol jajajajaja 20,ramvich,jajajajaja
2018-10-20 02:17:20,44160,Brasil,Torcedores do Rio de Janeiro lançam manifesto contra Bolsonaro. https://t.co/YhRXGqrA0o Assinam torcedores dos quat… https://t.co/S4bjKHUMj9,13,118,8.153846153846153,0,0,torcedores do rio janeiro lançam manifesto bolsonaro httpstcoyhrxgqra0o assinam torcedores do quat… httpstcos4bjkhumj9,assinam,"manifesto, quat, torcedores, rio"
2018-10-20 02:17:23,275,Jesús Maria,@markovth Escucha Welcome to japannn,5,35,6.2,0,0,markovth escucha welcome to japannn,,"welcome, markovth"
2018-10-20 02:17:34,29,Callao,@Poder_Judicial_ @MilagrosLeivaG @canalN_ @RPPNoticias @atvmasnoticias @Latina_Noticias @Agencia_Andina… https://t.co/akV2oFkJSi,8,111,13.0,0,0,poderjudicial milagrosleivag canaln rppnoticias atvmasnoticias latinanoticias agenciaandina… httpstcoakv2ofkjsi,,"canaln, milagrosleivag"
2018-10-20 02:17:36,4124,Peru,"@2018Ntv @canalN_ lo mismo que dijo el congresista VIEIRA , Keiko no quería nexos para el INDULTO de su padre , ahh que feo #2018N",14,91,5.571428571428571,1,0,2018ntv canaln mismo dijo congresista vieira keiko quería nexos indulto padre ahh feo 2018n,"dijo, quería","vieira, indulto, canaln"
2018-10-20 02:17:38,630,Brasile,@lucasfiguere_ faria aula não faria o profe.......,6,39,5.666666666666667,0,0,lucasfiguere faria aula não faria profe,,
2018-10-20 02:17:39,614,Santiago de Surco,"@MartinVizcarraC haga algo, quieren ""callar"" a #JoseDomingoPerez  https://t.co/lUwHSNMpEa",7,76,10.0,1,0,martinvizcarrac haga algo quieren callar josedomingoperez httpstcoluwhsnmpea,"quieren, callar, haga",josedomingoperez
2018-10-20 02:17:42,825,La Molina,@JulissaMontalvo @franpetrozzi @2018Ntv @canalN_ Por pensar.....no Por cantar......podría ser.,7,69,9.0,0,0,julissamontalvo franpetrozzi 2018ntv canaln pensarno cantarpodría ser,,"canaln, julissamontalvo"
2018-10-20 02:17:45,214,Magdalena Vieja,"@IDL_Rivera @msalazarcongres Nada, Cantinflas era un personaje q utilizaba su inteligencia para hacernos reír la ot… https://t.co/MvKl9Ybh9A",12,113,8.5,0,0,idlrivera msalazarcongres nada cantinflas personaje q utilizaba inteligencia hacernos reír ot… httpstcomvkl9ybh9a,"idlrivera, reír, utilizaba","httpstcomvkl9ybh9a, inteligencia, cantinflas"
2018-10-20 02:17:51,376,Surquillo,"Redactando mi carta y huyendo en 3, 2, 1... 
https://t.co/6s3XX5R4b6",7,49,6.142857142857143,0,0,redactando carta huyendo 3 2 1 httpstco6s3xx5r4b6,"huyendo, redactando",
2018-10-20 02:17:55,108,Ecuador,@AndresVergara Este Sr. Espinoza se ve que no entiende nada para El el regalo de nuestro territorio a los peruanos… https://t.co/MIBZWvCcqw,9,84,8.444444444444445,0,0,andresvergara sr espinoza ve entiende regalo territorio peruanos… httpstcomibzwvccqw,"entiende, espinoza","httpstcomibzwvccqw, andresvergara, territorio"
2018-10-20 02:17:56,222,Santiago de Surco,me siento mejor,2,12,5.5,0,0,siento mejor,,siento
2018-10-20 02:17:58,257,Peru,¡Go MoqUegua!,2,12,5.5,0,0,¡go moquegua,,moquegua
2018-10-20 02:18:00,278,Huicungo,01f2bb3374521832205256629bb369ad3d9ea00a505f9a2d37c1a8cd42f562a747eeda35d4828e2f9744205f613f598c7754fd732c26610b4c3… https://t.co/oUInua22fV,2,135,67.0,0,0,01f2bb3374521832205256629bb369ad3d9ea00a505f9a2d37c1a8cd42f562a747eeda35d4828e2f9744205f613f598c7754fd732c26610b4c3… httpstcoouinua22fv,,
2018-10-20 02:18:03,759,Brazil,não existe boy legal em Salvador #asklgbt,7,40,4.857142857142857,1,0,não existe boy legal em salvador asklgbt,existe,boy
2018-10-20 02:18:05,284,Peru,Robot sexual obtiene 92 partidos de Tinder en 2 horas - RT US News https://t.co/egt0U94wMV,12,76,5.416666666666667,0,2,robot sexual obtiene 92 partidos tinder 2 horas rt u news httpstcoegt0u94wmv,"obtiene, tinder","news, horas, rt, robot, partidos"
2018-10-20 02:18:12,323,Callao,¿Esos son los que van a las marchas? Jajaja,4,24,5.25,0,0,¿esos van marchas jajaja,"van, jajaja",
2018-10-20 02:18:14,597,Chile,#PrimerPlano puta que se demoran en entrevistar a Soledad 🤣 estoy ansioso por escucharla,8,65,7.25,1,0,primerplano puta demoran entrevistar soledad 🤣 ansioso escucharla,"demoran, entrevistar",soledad
2018-10-20 02:18:16,217,Brasil,series boas but frustrantes,4,26,5.75,0,0,series boa but frustrantes,,
2018-10-20 02:18:32,37,Santiago de Surco,"@MovistarPeru Eso qué me pides lo he hecho muchas veces, por escrito y presencial durante cuatro años, #CIENTE/CUEN… https://t.co/SxJL1brmIz",11,99,8.090909090909092,1,0,movistarperu pides hecho muchas veces escrito presencial cuatro años cientecuen… httpstcosxjl1brmiz,cientecuen,"años, veces"
2018-10-20 02:18:40,138,Rimac,"Pobre chica, la cuerda siempre se rompe por el lado mas débil",8,46,4.875,0,0,pobre chica cuerda siempre rompe lado ma débil,rompe,chica
2018-10-20 02:18:44,79,Bellavista,@KeikoFujimori como te sientes con petrozzi diciéndo las verdades de tu partido en canal N,8,64,7.125,0,0,keikofujimori sientes petrozzi diciéndo verdades partido canal n,diciéndo,partido
2018-10-20 02:18:47,1221,Jesús Maria,"@Paulact_ Algo así, más o menos. https://t.co/aVZUfD99dh",4,36,8.25,0,0,paulact así menos httpstcoavzufd99dh,paulact,
2018-10-20 02:18:53,1112,Chile,"Mi papá siempre se queda pegado viendo los programas de juegos de palabras españoles, así que ahora está feliz viendo #LaRuedaDeLaSuerte",14,109,6.857142857142857,1,0,papá siempre queda pegado viendo programas juegos palabras españoles así ahora feliz viendo laruedadelasuerte,"queda, viendo","programas, palabras"
2018-10-20 02:18:55,195,Miraflores,Y quién les pidió su opinión?,3,19,5.666666666666667,0,0,quién pidió opinión,pidió,
2018-10-20 02:18:56,1403,San Bartolo,@Patricia_Neyra Another one.,3,25,7.666666666666667,0,0,patricianeyra another one,,
2018-10-20 02:19:01,293,Loja,"Brillas y brillas tan lindo y brillamos tan juntos entre pestañas divina, divina sonrisa abrazo de luna, de luna llena..🎶🎶",15,101,5.8,0,0,brillas brillas tan lindo brillamos tan junto pestañas divina divina sonrisa abrazo luna luna llena🎶🎶,lindo,"brillas, pestañas, sonrisa, brillamos"
2018-10-20 02:19:02,814,Pisco,"TERCERA COMPETENCIA
❤ILUMINATE💚
VAMOS COMBATIENTES AUN PODEMOS GANAR EL DIA
@Combate_ATV
#ElOrigenDelOrigen",11,101,8.272727272727273,1,0,tercera competencia ❤iluminate💚 vamos combatientes aun podemos ganar dia combateatv elorigendelorigen,"ganar, vamos","combateatv, competencia"
2018-10-20 02:19:04,48,La Molina,@MarjorieEffio @franpetrozzi @rmapalacios @MavilaHuertasC @socioperiodismo @MilagrosLeivaG @uterope… https://t.co/iAgSUCJkNo,8,112,13.125,0,0,marjorieeffio franpetrozzi rmapalacios mavilahuertasc socioperiodismo milagrosleivag uterope… httpstcoiagsucjkno,marjorieeffio,"franpetrozzi, milagrosleivag"
2018-10-20 02:19:05,94,Bellavista,@jotabruce Sabemos q ud es ateo o agnóstico pedir humanidad. . No se le puede pedir un sentimiento cristiano. Pero… https://t.co/W3MYFeXF6N,14,112,7.071428571428571,0,0,jotabruce sabemos q ud ateo agnóstico pedir humanidad puede pedir sentimiento cristiano pero… httpstcow3myfexf6n,"jotabruce, sabemos, pedir",sentimiento
2018-10-20 02:19:06,156,Brasil,Esperando ansiosamente a solução que a mãe vai dar quando ver o jeito que arrumei as sacolas,12,77,5.5,0,0,esperando ansiosamente solução mãe vai dar quando ver jeito arrumei a sacolas,"esperando, quando, ver","solução, jeito, sacolas"
2018-10-20 02:19:06,656,San isidro,@foetee 👀,2,8,3.5,0,0,foetee 👀,,foetee
2018-10-20 02:19:08,79,Peru,@hectorbecerrilr te odio basura!,3,27,8.333333333333334,0,0,hectorbecerrilr odio basura,,hectorbecerrilr
2018-10-20 02:19:20,979,Brasil,@oiejuao @FrasesVersos @layara_correa,3,33,10.333333333333334,0,0,oiejuao frasesversos layaracorrea,,oiejuao
2018-10-20 02:19:28,1421,Ecuador,...lo chistoso es que me ensañé con eso...porque un ex mío...después de casi 5 años....me va a devolver unos bastid… https://t.co/UWevLGIlLn,13,95,6.384615384615385,0,1,lo chistoso ensañé esoporque ex míodespués casi 5 añosme va devolver bastid… httpstcouwevlgilln,"devolver, añosme","esoporque, míodespués"
2018-10-20 02:19:30,1344,San isidro,Audiencia #KeikoFujimori,2,23,11.0,1,0,audiencia keikofujimori,,audiencia
